DATE,STATION,TMAX,TMIN,PRCP
2015-09-07,WAM00068098,18.7,,
2015-09-08,WAM00068098,21.5,6.8,
2015-09-09,WAM00068098,17.3,,
2015-09-10,WAM00068098,19.7,12.0,
2015-09-11,WAM00068098,27.6,12.4,
2015-09-12,WAM00068098,27.6,,
2015-09-13,WAM00068098,,,
2015-09-14,WAM00068098,20.7,,
2015-09-15,WAM00068098,20.7,,
2015-09-16,WAM00068098,20.7,,
2015-09-17,WAM00068098,,,
2015-09-18,WAM00068098,19.5,,
2015-09-19,WAM00068098,22.0,11.0,
2015-09-20,WAM00068098,22.0,,
2015-09-21,WAM00068098,22.3,,
2015-09-22,WAM00068098,22.3,,
2015-09-23,WAM00068098,,,
2015-09-24,WAM00068098,22.4,9.8,
2015-09-25,WAM00068098,24.7,10.9,
2015-09-26,WAM00068098,24.7,11.6,
2015-09-27,WAM00068098,20.4,12.2,
2015-09-28,WAM00068098,,,
2015-09-29,WAM00068098,20.8,,
2015-09-30,WAM00068098,22.5,7.8,
2015-10-01,WAM00068098,22.5,,
2015-10-02,WAM00068098,,11.0,
2015-10-03,WAM00068098,,,
2015-10-04,WAM00068098,,,
2015-10-05,WAM00068098,26.3,,
2015-10-06,WAM00068098,,,
2015-10-07,WAM00068098,,,
2015-10-08,WAM00068098,,,
2015-10-09,WAM00068098,,12.5,
2015-10-10,WAM00068098,22.8,,
2015-10-11,WAM00068098,22.8,,
2015-10-12,WAM00068098,20.3,,
2015-10-13,WAM00068098,21.3,,
2015-10-14,WAM00068098,23.7,6.8,
2015-10-15,WAM00068098,25.2,6.1,
2015-10-16,WAM00068098,25.2,8.9,
2015-10-17,WAM00068098,21.6,11.9,
2015-10-18,WAM00068098,23.0,,
2015-10-19,WAM00068098,24.9,12.0,
2015-10-20,WAM00068098,25.9,,
2015-10-21,WAM00068098,25.9,,
2015-10-22,WAM00068098,22.7,,
2015-10-23,WAM00068098,,,
2015-10-24,WAM00068098,22.7,,
2015-10-25,WAM00068098,22.7,,
2015-10-26,WAM00068098,,,
2015-10-27,WAM00068098,24.1,13.0,
2015-10-28,WAM00068098,24.0,,
2015-10-29,WAM00068098,19.2,10.9,
2015-10-30,WAM00068098,21.5,,
2015-10-31,WAM00068098,21.5,,
2015-11-01,WAM00068098,24.1,,
2015-11-02,WAM00068098,24.1,9.9,
2015-11-03,WAM00068098,24.5,,
2015-11-04,WAM00068098,24.5,14.6,
2015-11-05,WAM00068098,28.9,,
2015-11-06,WAM00068098,28.9,,
2015-11-07,WAM00068098,25.2,,
2015-11-08,WAM00068098,27.9,,
2015-11-09,WAM00068098,22.2,,
2015-11-10,WAM00068098,23.5,,
2015-11-11,WAM00068098,24.2,,
2015-11-12,WAM00068098,24.2,,
2015-11-13,WAM00068098,23.4,,
2015-11-14,WAM00068098,23.9,9.8,
2015-11-15,WAM00068098,23.9,,
2015-11-16,WAM00068098,21.7,12.0,
2015-11-17,WAM00068098,21.9,,
2015-11-18,WAM00068098,21.9,,
2015-11-19,WAM00068098,22.4,,
2015-11-20,WAM00068098,23.9,,
2015-11-21,WAM00068098,25.2,,
2015-11-22,WAM00068098,25.2,,
2015-11-23,WAM00068098,27.8,,
2015-11-24,WAM00068098,,,
2015-11-25,WAM00068098,29.9,12.9,
2015-11-26,WAM00068098,20.5,,
2015-11-27,WAM00068098,20.5,13.8,
2015-11-28,WAM00068098,20.4,13.4,
2015-11-29,WAM00068098,27.9,,
2015-11-30,WAM00068098,23.7,,
2015-12-01,WAM00068098,25.5,,
2015-12-02,WAM00068098,25.5,13.4,
2015-12-03,WAM00068098,,15.0,
2015-12-04,WAM00068098,26.1,14.8,
2015-12-05,WAM00068098,26.5,15.6,
2015-12-06,WAM00068098,26.5,15.2,
2015-12-07,WAM00068098,24.0,,
2015-12-08,WAM00068098,,16.6,0.3
2015-12-09,WAM00068098,28.3,16.5,0.0
2015-12-10,WAM00068098,31.2,,
2015-12-11,WAM00068098,31.2,15.6,
2015-12-12,WAM00068098,28.1,16.8,
2015-12-13,WAM00068098,,,
2015-12-14,WAM00068098,24.0,,
2015-12-15,WAM00068098,24.0,,
2015-12-16,WAM00068098,25.2,,
2015-12-17,WAM00068098,25.2,13.7,
2015-12-18,WAM00068098,,14.5,
2015-12-19,WAM00068098,24.3,16.1,
2015-12-20,WAM00068098,24.3,16.0,
2015-12-21,WAM00068098,21.2,,
2015-12-22,WAM00068098,21.5,14.7,
2015-12-23,WAM00068098,24.0,15.1,
2015-12-24,WAM00068098,29.0,,
2015-12-25,WAM00068098,29.0,15.6,
2015-12-26,WAM00068098,22.7,14.0,
2015-12-27,WAM00068098,22.7,14.8,
2015-12-28,WAM00068098,,16.6,
2015-12-29,WAM00068098,,,
2015-12-30,WAM00068098,,,
2015-12-31,WAM00068098,,,
2016-01-01,WAM00068098,,,
2016-01-02,WAM00068098,28.1,18.0,
2016-01-03,WAM00068098,,,
2016-01-04,WAM00068098,33.6,18.3,
2016-01-05,WAM00068098,33.6,,
2016-01-06,WAM00068098,25.3,,
2016-01-07,WAM00068098,29.1,,
2016-01-08,WAM00068098,29.1,,
2016-01-09,WAM00068098,24.0,17.0,
2016-01-10,WAM00068098,,17.0,
2016-01-11,WAM00068098,,,
2016-01-12,WAM00068098,27.4,16.9,
2016-01-13,WAM00068098,27.4,16.5,
2016-01-14,WAM00068098,25.2,17.9,
2016-01-15,WAM00068098,24.4,,
2016-01-16,WAM00068098,23.4,17.4,
2016-01-17,WAM00068098,,,
2016-01-18,WAM00068098,26.7,17.6,
2016-01-19,WAM00068098,27.3,16.8,
2016-01-20,WAM00068098,27.3,,
2016-01-21,WAM00068098,26.4,,
2016-01-22,WAM00068098,27.0,,
2016-01-23,WAM00068098,28.0,19.0,
2016-01-24,WAM00068098,28.3,,
2016-01-25,WAM00068098,28.3,17.2,
2016-01-26,WAM00068098,28.3,17.4,
2016-01-27,WAM00068098,28.4,15.7,
2016-01-28,WAM00068098,,,
2016-01-29,WAM00068098,,,
2016-01-30,WAM00068098,32.5,,
2016-01-31,WAM00068098,29.5,17.7,
2016-02-01,WAM00068098,29.5,19.6,
2016-02-02,WAM00068098,28.5,20.5,
2016-02-03,WAM00068098,,,
2016-02-04,WAM00068098,27.9,,
2016-02-05,WAM00068098,24.2,16.7,
2016-02-06,WAM00068098,29.5,16.8,
2016-02-07,WAM00068098,29.5,17.6,
2016-02-08,WAM00068098,25.9,16.8,
2016-02-09,WAM00068098,26.1,,
2016-02-10,WAM00068098,27.2,16.0,
2016-02-11,WAM00068098,,,
2016-02-12,WAM00068098,,,
2016-02-13,WAM00068098,,,
2016-02-14,WAM00068098,,,
2016-02-15,WAM00068098,,,
2016-02-16,WAM00068098,,,
2016-02-17,WAM00068098,,,
2016-02-18,WAM00068098,,,
2016-02-19,WAM00068098,,,
2016-02-20,WAM00068098,,16.5,
2016-02-21,WAM00068098,27.6,,
2016-02-22,WAM00068098,23.1,,
2016-02-23,WAM00068098,,,
2016-02-24,WAM00068098,,,
2016-02-25,WAM00068098,,,
2016-02-26,WAM00068098,,,
2016-02-27,WAM00068098,,,
2016-02-28,WAM00068098,,,
2016-02-29,WAM00068098,,,
2016-03-01,WAM00068098,,,
2016-03-02,WAM00068098,,,
2016-03-03,WAM00068098,,,
2016-03-04,WAM00068098,,,
2016-03-05,WAM00068098,,,
2016-03-06,WAM00068098,,,
2016-03-07,WAM00068098,24.4,,
2016-03-08,WAM00068098,24.5,,
2016-03-09,WAM00068098,21.5,,
2016-03-10,WAM00068098,21.8,14.0,
2016-03-11,WAM00068098,23.8,13.6,
2016-03-12,WAM00068098,23.9,,
2016-03-13,WAM00068098,24.7,,
2016-03-14,WAM00068098,24.7,,
2016-03-15,WAM00068098,21.7,,
2016-03-16,WAM00068098,21.7,,
2016-03-17,WAM00068098,24.5,,
2016-03-18,WAM00068098,24.5,,
2016-03-19,WAM00068098,24.2,,
2016-03-20,WAM00068098,26.3,,
2016-03-21,WAM00068098,26.3,,
2016-03-22,WAM00068098,26.3,12.0,
2016-03-23,WAM00068098,24.6,,
2016-03-24,WAM00068098,24.6,13.0,
2016-03-25,WAM00068098,24.9,,
2016-03-26,WAM00068098,24.9,10.7,
2016-03-27,WAM00068098,25.2,,
2016-03-28,WAM00068098,26.5,10.8,
2016-03-29,WAM00068098,26.5,11.8,
2016-03-30,WAM00068098,,11.6,
2016-03-31,WAM00068098,29.8,12.5,
2016-04-01,WAM00068098,26.7,10.5,
2016-04-02,WAM00068098,25.1,10.3,
2016-04-03,WAM00068098,25.1,12.0,
2016-04-04,WAM00068098,,14.0,
2016-04-05,WAM00068098,,,
2016-04-06,WAM00068098,,,
2016-04-07,WAM00068098,,,
2016-04-08,WAM00068098,,,
2016-04-09,WAM00068098,,,
2016-04-10,WAM00068098,,,
2016-04-11,WAM00068098,,,
2016-04-12,WAM00068098,37.7,14.7,
2016-04-13,WAM00068098,35.1,17.0,
2016-04-14,WAM00068098,,15.1,
2016-04-15,WAM00068098,41.3,19.8,
2016-04-16,WAM00068098,42.8,25.3,
2016-04-17,WAM00068098,,,
2016-04-18,WAM00068098,34.2,16.5,
2016-04-19,WAM00068098,29.1,16.5,
2016-04-20,WAM00068098,,15.3,
2016-04-21,WAM00068098,25.3,14.2,0.5
2016-04-22,WAM00068098,25.3,,0.0
2016-04-23,WAM00068098,,,
2016-04-24,WAM00068098,25.7,,
2016-04-26,WAM00068098,,,
2016-04-27,WAM00068098,33.4,16.6,
2016-04-28,WAM00068098,33.4,16.3,
2016-04-29,WAM00068098,23.4,12.1,
2016-04-30,WAM00068098,23.4,10.8,
2016-05-01,WAM00068098,23.5,,
2016-05-02,WAM00068098,24.6,10.2,
2016-05-03,WAM00068098,26.0,11.6,
2016-05-04,WAM00068098,26.0,,
2016-05-05,WAM00068098,29.2,13.4,
2016-05-06,WAM00068098,29.2,14.0,
2016-05-07,WAM00068098,23.2,,
2016-05-08,WAM00068098,23.7,9.2,
2016-05-09,WAM00068098,25.3,8.6,
2016-05-10,WAM00068098,25.8,9.2,
2016-05-11,WAM00068098,25.8,9.6,
2016-05-12,WAM00068098,,11.9,
2016-05-13,WAM00068098,22.8,9.7,
2016-05-14,WAM00068098,,,
2016-05-15,WAM00068098,,,
2016-05-16,WAM00068098,,,
2016-05-17,WAM00068098,,,
2016-05-18,WAM00068098,24.8,,
2016-05-19,WAM00068098,30.0,,
2016-05-20,WAM00068098,31.5,10.3,
2016-05-21,WAM00068098,37.3,14.5,
2016-05-22,WAM00068098,37.3,22.0,
2016-05-23,WAM00068098,35.9,,
2016-05-24,WAM00068098,,9.2,
2016-05-25,WAM00068098,25.8,8.4,
2016-05-26,WAM00068098,,12.1,
2016-05-27,WAM00068098,35.5,15.7,
2016-05-28,WAM00068098,,,
2016-05-29,WAM00068098,,,
2016-05-30,WAM00068098,,,
2016-05-31,WAM00068098,,,
2016-06-01,WAM00068098,,,
2016-06-02,WAM00068098,,,
2016-06-03,WAM00068098,,,
2016-06-04,WAM00068098,,,
2016-06-05,WAM00068098,,,
2016-06-06,WAM00068098,,,
2016-06-07,WAM00068098,,,
2016-06-08,WAM00068098,,,
2016-06-09,WAM00068098,,,
2016-06-10,WAM00068098,,,
2016-06-11,WAM00068098,,,
2016-06-12,WAM00068098,,,
2016-06-13,WAM00068098,,,
2016-06-14,WAM00068098,,,
2016-06-15,WAM00068098,,,
2016-06-16,WAM00068098,,,
2016-06-17,WAM00068098,,,
2016-06-18,WAM00068098,,,
2016-06-19,WAM00068098,,,
2016-06-20,WAM00068098,,,
2016-06-21,WAM00068098,,,
2016-06-22,WAM00068098,27.2,7.4,
2016-06-23,WAM00068098,34.3,14.1,
2016-06-24,WAM00068098,34.3,16.0,
2016-06-25,WAM00068098,32.1,15.1,
2016-06-26,WAM00068098,,17.6,
2016-06-27,WAM00068098,32.9,17.1,
2016-06-28,WAM00068098,32.9,,
2016-06-29,WAM00068098,,,
2016-06-30,WAM00068098,,,
2016-07-01,WAM00068098,,,
2016-07-02,WAM00068098,,,
2016-07-03,WAM00068098,,,
2016-07-04,WAM00068098,,,
2016-07-05,WAM00068098,,,
2016-07-06,WAM00068098,,,
2016-07-07,WAM00068098,,,
2016-07-08,WAM00068098,,,
2016-07-09,WAM00068098,,,
2016-07-10,WAM00068098,,,
2016-07-11,WAM00068098,,,
2016-07-12,WAM00068098,,,
2016-07-13,WAM00068098,,,
2016-07-14,WAM00068098,,,
2016-07-15,WAM00068098,,,
2016-07-16,WAM00068098,,,
2016-07-17,WAM00068098,,,
2016-07-18,WAM00068098,,,
2016-07-19,WAM00068098,,,
2016-07-20,WAM00068098,,,
2016-07-21,WAM00068098,,,
2016-07-22,WAM00068098,,,
2016-07-23,WAM00068098,,,
2016-07-24,WAM00068098,,,
2016-07-25,WAM00068098,,,
2016-07-26,WAM00068098,,,
2016-07-27,WAM00068098,,,
2016-07-28,WAM00068098,,,
2016-07-29,WAM00068098,,,
2016-07-30,WAM00068098,,,
2016-07-31,WAM00068098,,,
2016-08-01,WAM00068098,,,
2016-08-02,WAM00068098,,,
2016-08-03,WAM00068098,,,
2016-08-04,WAM00068098,,,
2016-08-05,WAM00068098,,10.5,
2016-08-08,WAM00068098,33.0,,
2016-08-09,WAM00068098,,,
2016-08-15,WAM00068098,,,
2016-08-16,WAM00068098,,,
2016-08-17,WAM00068098,,,
2016-08-18,WAM00068098,,,
2016-08-19,WAM00068098,,,
2016-08-20,WAM00068098,,10.5,
2016-08-21,WAM00068098,,,
2016-08-22,WAM00068098,,,
2016-08-23,WAM00068098,,,
2016-08-24,WAM00068098,,,
2016-08-25,WAM00068098,,12.5,
2016-08-26,WAM00068098,,,
2016-08-27,WAM00068098,,11.0,
2016-08-28,WAM00068098,,10.0,
2016-08-29,WAM00068098,,10.5,
2016-08-30,WAM00068098,,11.6,
2016-08-31,WAM00068098,,13.2,
2016-09-01,WAM00068098,,8.7,
2016-09-02,WAM00068098,,9.5,
2016-09-03,WAM00068098,,9.1,
2016-09-04,WAM00068098,,13.2,
2016-09-05,WAM00068098,,15.0,
2016-09-06,WAM00068098,,12.6,
2016-09-07,WAM00068098,21.2,10.5,
2016-09-08,WAM00068098,,,
2016-09-09,WAM00068098,,,
2016-09-10,WAM00068098,,,
2016-09-11,WAM00068098,,,
2016-09-12,WAM00068098,,,
2016-09-13,WAM00068098,19.3,,
2016-09-14,WAM00068098,20.2,9.8,
2016-09-15,WAM00068098,20.2,10.6,
2016-09-16,WAM00068098,21.2,,
2016-09-17,WAM00068098,25.3,6.2,
2016-09-18,WAM00068098,32.7,8.0,
2016-09-19,WAM00068098,,14.6,
2016-09-20,WAM00068098,,,
2016-09-21,WAM00068098,22.4,10.4,
2016-09-22,WAM00068098,23.6,10.6,
2016-09-23,WAM00068098,23.6,,
2016-09-24,WAM00068098,21.1,11.2,
2016-09-25,WAM00068098,17.9,12.9,
2016-09-26,WAM00068098,18.1,14.0,
2016-09-27,WAM00068098,22.8,,
2016-09-28,WAM00068098,,7.7,
2016-09-29,WAM00068098,23.8,10.2,
2016-09-30,WAM00068098,,,
2016-10-01,WAM00068098,22.6,10.5,
2016-10-02,WAM00068098,21.7,12.1,
2016-10-03,WAM00068098,,12.4,
2016-10-04,WAM00068098,21.3,12.4,
2016-10-05,WAM00068098,21.3,12.6,
2016-10-06,WAM00068098,20.9,,
2016-10-07,WAM00068098,20.8,,
2016-10-08,WAM00068098,24.6,,
2016-10-09,WAM00068098,,,
2016-10-10,WAM00068098,25.9,,
2016-10-11,WAM00068098,23.8,11.6,
2016-10-12,WAM00068098,25.5,9.7,
2016-10-13,WAM00068098,,11.4,
2016-10-14,WAM00068098,28.8,7.0,
2016-10-15,WAM00068098,24.2,14.7,
2016-10-16,WAM00068098,23.2,11.8,
2016-10-17,WAM00068098,23.2,13.0,
2016-10-18,WAM00068098,23.0,,
2016-10-19,WAM00068098,23.0,11.8,
2016-10-20,WAM00068098,20.2,,
2016-10-21,WAM00068098,24.0,,
2016-10-22,WAM00068098,24.0,9.9,
2016-10-23,WAM00068098,23.1,11.0,
2016-10-24,WAM00068098,23.1,11.5,
2016-10-25,WAM00068098,,12.8,
2016-10-26,WAM00068098,,12.9,
2016-10-27,WAM00068098,21.4,13.6,
2016-10-28,WAM00068098,22.0,13.7,
2016-10-29,WAM00068098,25.3,13.4,
2016-10-30,WAM00068098,25.3,13.0,
2016-10-31,WAM00068098,19.2,12.9,
2016-11-01,WAM00068098,19.5,,
2016-11-02,WAM00068098,21.3,,
2016-11-03,WAM00068098,,,
2016-11-04,WAM00068098,24.4,10.8,
2016-11-05,WAM00068098,24.9,,
2016-11-06,WAM00068098,25.1,9.4,
2016-11-07,WAM00068098,25.1,11.5,
2016-11-08,WAM00068098,24.4,12.5,
2016-11-09,WAM00068098,22.1,12.6,
2016-11-10,WAM00068098,22.1,12.8,
2016-11-11,WAM00068098,22.7,12.3,
2016-11-12,WAM00068098,22.7,12.7,
2016-11-13,WAM00068098,21.5,,
2016-11-14,WAM00068098,20.8,8.6,
2016-11-15,WAM00068098,22.1,10.9,
2016-11-16,WAM00068098,24.0,12.6,
2016-11-17,WAM00068098,20.0,11.9,
2016-11-18,WAM00068098,26.1,10.5,
2016-11-19,WAM00068098,26.1,11.4,
2016-11-20,WAM00068098,25.4,13.0,
2016-11-21,WAM00068098,28.5,14.7,
2016-11-22,WAM00068098,28.5,15.4,2.0
2016-11-23,WAM00068098,26.8,15.0,0.0
2016-11-24,WAM00068098,26.8,,
2016-11-26,WAM00068098,20.7,,
2016-11-27,WAM00068098,,13.5,
2016-11-28,WAM00068098,24.0,14.5,
2016-11-29,WAM00068098,26.1,14.3,
2016-11-30,WAM00068098,26.1,14.4,
2016-12-01,WAM00068098,,,
2016-12-02,WAM00068098,23.9,12.6,
2016-12-03,WAM00068098,24.6,13.9,
2016-12-04,WAM00068098,28.5,14.8,
2016-12-05,WAM00068098,28.5,14.9,
2016-12-06,WAM00068098,27.5,16.6,
2016-12-07,WAM00068098,,,
2016-12-08,WAM00068098,,,
2016-12-09,WAM00068098,29.3,,
2016-12-10,WAM00068098,29.3,13.7,
2016-12-11,WAM00068098,26.4,14.7,
2016-12-12,WAM00068098,22.4,14.6,
2016-12-13,WAM00068098,22.4,15.2,
2016-12-14,WAM00068098,22.1,15.7,
2016-12-15,WAM00068098,22.1,,
2016-12-16,WAM00068098,24.5,15.3,
2016-12-17,WAM00068098,24.5,15.8,
2016-12-18,WAM00068098,,,
2016-12-19,WAM00068098,24.3,16.4,
2016-12-20,WAM00068098,24.3,16.7,
2016-12-21,WAM00068098,24.2,15.9,
2016-12-22,WAM00068098,27.2,14.0,
2016-12-23,WAM00068098,27.7,,
2016-12-24,WAM00068098,27.7,,
2016-12-25,WAM00068098,26.4,12.4,
2016-12-26,WAM00068098,24.7,,
2016-12-27,WAM00068098,24.7,13.6,
2016-12-28,WAM00068098,24.4,13.5,
2016-12-29,WAM00068098,24.4,14.4,
2016-12-30,WAM00068098,24.6,,
2016-12-31,WAM00068098,24.9,,
2017-01-01,WAM00068098,24.9,16.5,
2017-01-02,WAM00068098,24.3,17.6,
2017-01-03,WAM00068098,24.6,,
2017-01-04,WAM00068098,24.6,16.8,
2017-01-05,WAM00068098,,,
2017-01-06,WAM00068098,25.2,,
2017-01-07,WAM00068098,25.8,17.3,
2017-01-08,WAM00068098,25.8,17.5,
2017-01-09,WAM00068098,24.1,17.7,
2017-01-10,WAM00068098,,,
2017-01-11,WAM00068098,,18.1,
2017-01-12,WAM00068098,,,
2017-01-13,WAM00068098,,,
2017-01-14,WAM00068098,,,
2017-01-15,WAM00068098,,17.0,
2017-01-16,WAM00068098,,,
2017-01-17,WAM00068098,,17.9,
2017-01-18,WAM00068098,,,
2017-01-19,WAM00068098,25.0,,
2017-01-20,WAM00068098,25.0,,
2017-01-21,WAM00068098,24.6,16.4,
2017-01-22,WAM00068098,,17.0,
2017-01-23,WAM00068098,,17.6,
2017-01-24,WAM00068098,25.7,17.5,
2017-01-25,WAM00068098,23.4,17.0,
2017-01-26,WAM00068098,24.5,,
2017-01-27,WAM00068098,25.0,13.6,
2017-01-28,WAM00068098,25.0,14.0,
2017-01-29,WAM00068098,,,
2017-01-30,WAM00068098,,16.9,
2017-01-31,WAM00068098,,14.7,
2017-02-01,WAM00068098,24.2,15.6,
2017-02-02,WAM00068098,23.5,16.9,
2017-02-03,WAM00068098,23.5,17.5,
2017-02-04,WAM00068098,23.3,,
2017-02-05,WAM00068098,24.7,12.7,
2017-02-06,WAM00068098,24.7,13.7,
2017-02-07,WAM00068098,23.1,14.9,
2017-02-08,WAM00068098,24.1,15.7,
2017-02-09,WAM00068098,24.7,15.7,0.3
2017-02-10,WAM00068098,27.7,16.6,0.0
2017-02-11,WAM00068098,28.2,17.4,
2017-02-12,WAM00068098,28.2,15.6,
2017-02-13,WAM00068098,26.2,,
2017-02-14,WAM00068098,26.2,14.6,
2017-02-15,WAM00068098,25.5,13.8,
2017-02-16,WAM00068098,,14.9,
2017-02-17,WAM00068098,24.8,14.7,
2017-02-18,WAM00068098,23.9,15.5,
2017-02-19,WAM00068098,22.9,15.9,
2017-02-20,WAM00068098,24.4,17.5,4.1
2017-02-21,WAM00068098,24.4,,0.0
2017-02-22,WAM00068098,24.0,,
2017-02-23,WAM00068098,23.6,,
2017-02-24,WAM00068098,,15.5,
2017-02-26,WAM00068098,27.5,15.5,
2017-02-27,WAM00068098,24.2,16.5,
2017-02-28,WAM00068098,27.8,,
2017-03-01,WAM00068098,27.8,,
2017-03-02,WAM00068098,27.5,17.5,5.1
2017-03-03,WAM00068098,27.5,17.9,0.0
2017-03-04,WAM00068098,25.3,,
2017-03-05,WAM00068098,25.8,,
2017-03-06,WAM00068098,25.8,15.6,
2017-03-07,WAM00068098,26.6,,1.0
2017-03-08,WAM00068098,26.6,17.0,0.0
2017-03-09,WAM00068098,,17.9,
2017-03-10,WAM00068098,27.9,,
2017-03-11,WAM00068098,30.7,,
2017-03-12,WAM00068098,34.2,15.4,
2017-03-13,WAM00068098,34.2,,
2017-03-14,WAM00068098,29.2,,
2017-03-15,WAM00068098,29.2,,
2017-03-16,WAM00068098,,,
2017-03-17,WAM00068098,26.5,14.5,
2017-03-18,WAM00068098,,17.0,
2017-03-19,WAM00068098,42.8,20.4,
2017-03-20,WAM00068098,42.8,27.3,
2017-03-21,WAM00068098,41.9,28.8,
2017-03-22,WAM00068098,40.6,,
2017-03-23,WAM00068098,,,
2017-03-24,WAM00068098,30.2,,
2017-03-25,WAM00068098,28.1,12.9,
2017-03-26,WAM00068098,26.8,,
2017-03-27,WAM00068098,29.6,15.3,
2017-03-28,WAM00068098,,15.7,
2017-03-29,WAM00068098,35.0,16.9,
2017-03-30,WAM00068098,40.6,18.8,
2017-03-31,WAM00068098,40.6,,
2017-04-01,WAM00068098,,,
2017-04-02,WAM00068098,34.3,13.3,
2017-04-03,WAM00068098,32.1,14.8,
2017-04-04,WAM00068098,32.1,,
2017-04-05,WAM00068098,28.6,12.7,
2017-04-06,WAM00068098,26.6,11.7,
2017-04-07,WAM00068098,26.6,12.9,
2017-04-08,WAM00068098,24.0,13.8,
2017-04-09,WAM00068098,34.2,,
2017-04-10,WAM00068098,34.2,,
2017-04-11,WAM00068098,33.6,,
2017-04-12,WAM00068098,28.8,12.5,
2017-04-13,WAM00068098,24.4,13.6,
2017-04-15,WAM00068098,24.3,10.5,
2017-04-16,WAM00068098,24.9,10.0,
2017-04-17,WAM00068098,26.0,12.8,
2017-04-18,WAM00068098,26.0,14.6,
2017-04-19,WAM00068098,29.2,13.8,
2017-04-20,WAM00068098,34.8,20.6,
2017-04-21,WAM00068098,34.8,19.0,
2017-04-22,WAM00068098,32.2,,
2017-04-23,WAM00068098,32.2,17.8,
2017-04-24,WAM00068098,30.0,16.0,
2017-04-26,WAM00068098,27.5,15.1,
2017-04-27,WAM00068098,27.5,14.7,
2017-04-28,WAM00068098,30.8,14.6,
2017-04-29,WAM00068098,30.8,14.4,
2017-04-30,WAM00068098,23.4,,
2017-05-02,WAM00068098,36.1,15.0,
2017-05-03,WAM00068098,37.5,21.6,
2017-05-04,WAM00068098,37.5,25.9,
2017-05-05,WAM00068098,36.7,,
2017-05-06,WAM00068098,,,
2017-05-07,WAM00068098,30.9,13.0,
2017-05-08,WAM00068098,30.9,13.7,
2017-05-09,WAM00068098,31.1,12.9,
2017-05-10,WAM00068098,31.1,12.4,
2017-05-11,WAM00068098,23.5,,
2017-05-12,WAM00068098,24.2,9.2,
2017-05-13,WAM00068098,,,
2017-05-14,WAM00068098,27.9,,
2017-05-15,WAM00068098,28.0,12.3,
2017-05-16,WAM00068098,31.2,13.5,
2017-05-17,WAM00068098,31.2,11.4,
2017-05-18,WAM00068098,29.5,,
2017-05-19,WAM00068098,,10.3,
2017-05-20,WAM00068098,36.6,13.6,
2017-05-21,WAM00068098,,21.8,
2017-05-22,WAM00068098,35.8,21.5,
2017-05-23,WAM00068098,36.0,,
2017-05-24,WAM00068098,36.0,19.0,
2017-05-25,WAM00068098,33.4,,
2017-05-26,WAM00068098,32.1,10.3,
2017-05-27,WAM00068098,25.6,,
2017-05-28,WAM00068098,29.5,8.9,
2017-05-29,WAM00068098,33.8,11.9,
2017-05-30,WAM00068098,33.8,12.8,
2017-05-31,WAM00068098,28.8,10.8,
2017-06-01,WAM00068098,35.5,18.5,
2017-06-02,WAM00068098,35.5,,
2017-06-03,WAM00068098,,,
2017-06-04,WAM00068098,23.4,9.5,
2017-06-05,WAM00068098,,10.0,
2017-06-06,WAM00068098,23.9,13.4,
2017-06-07,WAM00068098,23.5,11.8,
2017-06-08,WAM00068098,25.7,6.9,
2017-06-09,WAM00068098,34.8,10.2,
2017-06-10,WAM00068098,23.5,,
2017-06-11,WAM00068098,,9.8,
2017-06-12,WAM00068098,25.9,10.0,
2017-06-13,WAM00068098,25.9,9.5,
2017-06-14,WAM00068098,22.8,,
2017-06-15,WAM00068098,19.5,9.0,
2017-06-16,WAM00068098,19.3,7.7,
2017-06-17,WAM00068098,20.3,,
2017-06-18,WAM00068098,23.2,9.3,
2017-06-19,WAM00068098,23.2,10.8,
2017-06-20,WAM00068098,22.5,7.1,
2017-06-21,WAM00068098,22.5,5.4,
2017-06-22,WAM00068098,22.2,7.4,
2017-06-23,WAM00068098,22.9,,
2017-06-26,WAM00068098,,11.3,
2017-06-27,WAM00068098,19.4,,
2017-06-28,WAM00068098,21.3,8.4,
2017-06-29,WAM00068098,21.3,,
2017-06-30,WAM00068098,19.0,,
2017-07-01,WAM00068098,19.0,7.1,
2017-07-03,WAM00068098,19.5,6.0,
2017-07-04,WAM00068098,23.3,5.4,
2017-07-05,WAM00068098,32.4,8.9,
2017-07-06,WAM00068098,,18.8,
2017-07-07,WAM00068098,32.5,17.1,
2017-07-08,WAM00068098,32.5,,
2017-07-09,WAM00068098,21.1,11.6,
2017-07-10,WAM00068098,20.5,,
2017-07-11,WAM00068098,20.3,,
2017-07-12,WAM00068098,20.3,,
2017-07-13,WAM00068098,20.8,8.7,
2017-07-14,WAM00068098,20.8,,
2017-07-15,WAM00068098,19.1,6.4,
2017-07-16,WAM00068098,21.3,3.9,
2017-07-17,WAM00068098,23.0,5.5,
2017-07-18,WAM00068098,30.9,,
2017-07-19,WAM00068098,31.1,9.5,
2017-07-20,WAM00068098,31.1,7.4,
2017-07-21,WAM00068098,25.4,8.7,
2017-07-22,WAM00068098,22.0,9.6,
2017-07-23,WAM00068098,16.1,,
2017-07-24,WAM00068098,14.9,7.5,
2017-07-25,WAM00068098,19.8,7.1,
2017-07-26,WAM00068098,24.5,5.5,
2017-07-27,WAM00068098,,9.4,
2017-07-28,WAM00068098,,,
2017-07-29,WAM00068098,34.3,9.8,
2017-07-30,WAM00068098,34.3,,
